Code,name,latitude,longitude
6748,Young / Wellington,45.49282530947313,-73.55797827243805
6749,St-Jacques / St-Laurent,45.50642115207643,-73.55646550655365
6750,de Mentana / Gilford,45.52872356043453,-73.58385890722275
6753,Centre ÉPIC (St-Zotique / 40e avenue),45.57414703721992,-73.57462137937546
6754,Eadie / Dubois,45.45759682462104,-73.59052859581423
6901,Gare d'autocars de Montréal (Berri / Ontario),45.51691101837818,-73.56412321329117
6902,Montcalm / Ontario,45.521081043206834,-73.56227517127991
6903,Napoléon / St-Dominique,45.51674537459502,-73.57765763998032
6904,Fabre / Beaubien,45.542055,-73.597793
6905,Parc Rosemont (Dandurand / d'Iberville),45.544377,-73.581018
6906,Métro Rosemont (Rosemont / de St-Vallier),45.53132719875296,-73.59788820147514
6907,Boyer / Rosemont,45.534136,-73.595478
6908,de Bellechasse / de St-Vallier,45.53334868400571,-73.60113568603992
6910,Boyer / Beaubien,45.537041,-73.602026
6912,Métro Beaubien (de Chateaubriand / Beaubien),45.5353599615622,-73.60363483428955
6913,Drolet / Beaubien,45.533348,-73.605834
6915,Alma / Beaubien,45.53243586450861,-73.60665500164032
6916,Parc du Pélican (2e avenue / St-Joseph),45.544513,-73.571564
6917,Basile-Routhier / Chabanel,45.549868431421636,-73.64765658974648
6918,Marquette / des Carrières,45.53876952074014,-73.5886788368225
6919,Bibliothèque de Rosemont (9e avenue / Rosemont),45.55201648333515,-73.58185529708862
6921,Augustin-Cantin / Shearer,45.48401829,-73.5634366
6923,Marquette / Jean-Talon,45.54740777921938,-73.60766887664795
6924,de Bordeaux / Jean-Talon,45.54975479298636,-73.60556602478027
6925,des Écores / Jean-Talon,45.55236372328009,-73.60286772251129
6926,Marie-Anne / St-Hubert,45.5246829812827,-73.5788968205452
6927,Édouard-Montpetit / de Stirling,45.50723,-73.615085
6928,Jean-Brillant / McKenna,45.49876714523858,-73.61886978149414
6929,St-André / St-Grégoire,45.531411853692525,-73.59174862504005
6930,Paul Boutet / des Regrattiers,45.55984236120471,-73.61544728279114
7001,Ball / Querbes,45.531177514650885,-73.6321359872818
7002,Tolhurst / Fleury,45.54410128430579,-73.66738557815552
7003,Guy / St-Catherine,45.49498148219463,-73.57773274183273
7004,Émile-Journault / de Chateaubriand,45.54983321292286,-73.64063255488873
7005,Marquette / Fleury,45.56735205736566,-73.65378744900227
7006,Clark / Fleury,45.54764847825576,-73.6655656993389
7007,Gare Canora (Jean-Talon / Canora),45.513780237755576,-73.63246321678162
7008,Rousselot / Jarry,45.55076907833167,-73.62091094255447
7009,Place Émilie-Gamelin (St-Hubert / de Maisonneuve),45.515835196488425,-73.55991482734679
7010,Coolbrook / Queen-Mary,45.48285235405571,-73.63034427165985
7011,Panet / de Maisonneuve,45.520573635013434,-73.55614364147186
7012,St-Hubert / René-Lévesque,45.51431496007074,-73.55644270777702
7013,Benny / Sherbrooke,45.4648769981855,-73.62659722566605
7014,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50363996257211,-73.61829042434691
7015,Parc des Rapides (LaSalle / 6e avenue),45.42947143740888,-73.59309915918857
7016,Métro Langelier (Langelier / Sherbrooke),45.582757156033914,-73.54244291782379
7017,Bennett / Ste-Catherine,45.55305326642512,-73.53242754936218
7018,Joliette / Ste-Catherine,45.54286796890454,-73.53822447359562
7019,Casgrain / St-Viateur,45.52751292628879,-73.59879076480864
7020,St-Germain / Hochelaga,45.5436987529516,-73.55367332696915
7021,Dollard / Van Horne,45.51915286772737,-73.61646920442581
7022,Durocher / Bernard,45.522317596602306,-73.60693126916885
7023,CHSLD St-Michel (Jarry / 8e avenue),45.561690269046075,-73.61051201820374
7024,Berri / Gilford,45.5265658689096,-73.58542799949646
7025,St-Dominique / Bernard,45.52793332015246,-73.60122251338906
7026,Maguire / Henri-Julien,45.527041096087785,-73.59347056655677
7027,Terrasse Guindon / Fullum,45.537114135456825,-73.56913894414902
7028,de Gaspé / St-Viateur,45.52774827884841,-73.59743893146515
7029,Cartier / Masson,45.5380207402854,-73.58352363109587
7030,de Bordeaux / Marie-Anne,45.53340912723174,-73.57065707445145
7031,Berri / Rachel,45.5228780183634,-73.57749536633492
7032,Drolet / Laurier,45.526251876092516,-73.58975838928018
7033,Aylmer / Prince-Arthur,45.508566869474386,-73.57769787311554
7034,Atwater / Greene,45.480495143306044,-73.57782661914825
7035,Fullum / Gilford,45.53922374455291,-73.57383679656778
7036,Hutchison / Edouard Charles,45.51826340169339,-73.59577462077141
7037,Prince-Arthur / Ste-Famille,45.5116382139746,-73.57463479042053
7038,Guilbault / Clark,45.514107949601446,-73.57523024082184
7039,du Mont-Royal / Augustin-Frigon,45.543763151117474,-73.56772005558014
7040,St-Urbain / Beaubien,45.52951033828327,-73.61067965626717
7041,de Maisonneuve / Peel,45.50095054783712,-73.57457846403122
7042,Alexandra / Jean-Talon,45.532330645908054,-73.62018674612045
7043,Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714
7045,Casgrain / Mozart,45.53472725603326,-73.6147928237915
7046,de Maisonneuve / Mansfield (est),45.50228509332052,-73.5732427239418
7047,Ottawa / Peel,45.49390894768301,-73.55950713157654
7048,Métro Angrignon (des Trinitaires / Lamont),45.446534244545326,-73.60354088363238
7050,Ottawa / William,45.48954486106131,-73.56413930654526
7051,Jogues / Allard,45.450020323797766,-73.60030621290207
7052,Shearer / Centre,45.483005619293046,-73.56218665838242
7053,Ropery / Augustin-Cantin,45.48091406771754,-73.56846034526825
7054,de la Côte St-Paul / St-Ambroise,45.467665653865964,-73.59391784324544
7055,Greene / Workman,45.48118440698601,-73.5793487727642
7056,Bibliothèque de Verdun (Brown / Bannantyne),45.44826204820947,-73.57785612344742
7057,2e avenue / Wellington,45.45789352611307,-73.56752824096475
7058,Gordon / Wellington,45.461077990108386,-73.56730699539183
7059,Argyle / de Verdun,45.45301583620112,-73.57191503047943
7060,de l'Église / de Verdun,45.46300108733155,-73.57156895217486
7061,Lajeunesse / de Castelnau,45.540396208099985,-73.61681789159775
7062,William / Robert-Bourassa,45.49716534003792,-73.55933010578154
7063,Drolet / Jarry,45.54195463236575,-73.62994194030762
7064,Clark / de Liège,45.539983846015616,-73.6381347477436
7065,de Lanaudière / Bélanger,45.54365085053057,-73.60565051436424
7066,St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672302
7067,City Councillors / du President-Kennedy,45.50625103256782,-73.57139065861702
7068,Basin / Richmond,45.48753098712153,-73.56507003307343
7069,Jeanne-Mance / René-Lévesque,45.5063713381299,-73.5642009973526
7070,Bourgeoys / Favard,45.47993042065731,-73.55592101812363
7071,St-Mathieu / Sherbrooke,45.495789104811756,-73.58259558677672
7072,Beaudry / Sherbrooke,45.52303493310712,-73.56539458036421
7073,Logan / de Champlain,45.5231943285584,-73.55584256350994
7074,St-André / Robin,45.518128086513194,-73.56185138225555
7075,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753125134183,-73.5319072008133
7076,Tupper / du Fort,45.49122961531575,-73.58078241348267
7077,Jean Langlois / Fullum,45.526499983000186,-73.54575277422555
7078,Hochelaga / Chapleau,45.53445294687473,-73.55965197086334
7079,Notre-Dame / Gauvin,45.500126387855396,-73.56007844209671
7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.482941269100394,-73.57974171638489
7083,Parc de Bullion (de Bullion / Prince-Arthur),45.515604257816335,-73.57213497161865
7084,McTavish / Sherbrooke,45.502812816508936,-73.57602417469025
7090,de St-Firmin / Fleury,45.57065664170425,-73.65184217691422
7091,Fleury / André-Jobin,45.57600034155425,-73.64676475524902
7092,Gare Bois-de-Boulogne,45.53972553109637,-73.67716491222382
7093,Laforest / Dudemaine,45.539806548176045,-73.6872661113739
7094,Alfred Laliberté / de Poutrincourt,45.53308032414161,-73.6945965886116
7095,Chabanel / de l'Esplanade,45.540685517278774,-73.65337640047073
7096,Chabanel / du Parc,45.53830765459552,-73.6548838019371
7097,Bélanger / des Galeries d'Anjou,45.59722114932571,-73.56279015541077
7098,Parc d'Antioche,45.59535188887634,-73.55858981609344
7099,Vezina / Victoria,45.49704689488635,-73.64321619272232
7100,Métro Namur (des Jockeys / Décarie),45.49404432109336,-73.65449488162994
7101,Métro de la Savane (de Sorel / Bougainville),45.500450948002225,-73.66142839193344
7102,Grand Boulevard / de Terrebonne,45.47054370043364,-73.63168001174927
7103,St-Joseph / 8e avenue,45.43147138678842,-73.67120504379272
7104,8e avenue / Notre-Dame,45.43498715540587,-73.67079868912697
7105,St-Joseph / 34e avenue,45.432839840726125,-73.69349151849747
7106,Victoria / 18e avenue,45.43579350588776,-73.6801904439926
7107,19e avenue / St-Joseph,45.43312379149661,-73.68140548467636
7108,Gagne / LaSalle,45.422451407155854,-73.601194024086
7109,Cégep André-Laurendeau,45.43566446235294,-73.60565185546875
7110,LaSalle / 67e avenue,45.415348837097696,-73.62651407718658
7111,Highlands / LaSalle,45.42505200384486,-73.65740239620209
7112,Newman / Senkus,45.44404309237571,-73.61375212669373
7113,Casgrain / Maguire,45.52593260934618,-73.59525293111801
7114,Smith / Peel,45.492837758845226,-73.5564199090004
7117,François-Boivin / Bélanger,45.59259615276133,-73.56617510318756
7118,Tellier / des Futailles,45.58600999065885,-73.52183818817139
7119,Notre-Dame / Liébert,45.59280261038491,-73.51046562194824
7120,Notre-Dame / des Ormeaux,45.59920617334637,-73.5122399032116
7121,Liébert / Hochelaga,45.59582806589599,-73.5235333442688
7122,de Belleville / Fleury,45.58116002977833,-73.64124342799187
7123,des Récollets / Martial,45.59089190991344,-73.64061713218689
7124,Dollard / Bernard,45.51678269880724,-73.61142262816429
7125,Rosemont / Viau,45.56833021674857,-73.56666326522826
7126,41e avenue / Rosemont,45.57178977666956,-73.56431499123573
7127,Jeanne-Mance / Beaubien,45.527650097960205,-73.61229971051216
7128,Métro Côte-Vertu (Gohier / Edouard-Laurin),45.512989627641865,-73.68249848484993
7129,de l'Eglise / St-Germain,45.51255920872999,-73.67701068520546
7130,Métro du Collège (Cartier / Décarie),45.50843904979172,-73.6729645729065
7131,Bibliothèque du Boisé (Thimens / Todd),45.50463493033909,-73.70443224906921
7132,Tassé / O'Brien,45.519280398796234,-73.68567153811455
7133,Thimens / Alexis-Nihon,45.50897852206792,-73.69856357574463
7134,Poirier / O'Brien,45.52246015438048,-73.69156435132027
7135,Cavendish / Poirier,45.50622283591452,-73.71148109436035
7136,Marcel-Laurin / Beaudet,45.50684315902468,-73.68175685405731
7137,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266
7138,Dumesnil / Bélanger,45.587777966914885,-73.56935352087021
7139,Basin / du Séminaire,45.49046903774328,-73.56026753783226
7140,St-Jacques / des Seigneurs,45.489185716082275,-73.57190027832984
7141,Turgeon / Notre-Dame,45.478888528072076,-73.58198940753937
7142,Elgar / de l'Île-des-Sœurs,45.45682318753668,-73.546804189682
7143,LaSalle/Godin,45.44693448484644,-73.57219934463501
7144,Hickson / Wellington,45.46489251773306,-73.56699787080288
7145,Argyle / Bannantyne,45.453318765468914,-73.5767751932144
7146,Lusignan / St-Jacques,45.492222393331566,-73.56934815645218
7147,Métro de Castelnau (de Castelnau / Clark),45.53473935096963,-73.62076878547667
7148,Papineau / Émile-Journault,45.55988367688166,-73.63356828689575
7149,16e avenue / Jean-Talon,45.56244008398078,-73.59533339738846
